id	language	institutionID	datasetID	basisOfRecord	occurrenceID	occurrenceRemarks	recordedBy	year	month	habitat	continent	waterBody	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	locationAccordingTo	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	scientificName	kingdom	phylum	class	order	family	genus
CoEB-UR-REMA-ABC-2018-00125	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00125	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Gishoma	Africa	Ruhwa River	Southern Province	Rusizi	Gashonga	Rusayo	Misave	1706m	Above 1700	28.936971	-2.60903	WGS84	Dr Eberhard Fischer	Aspilia africana	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Aspilia
CoEB-UR-REMA-ABC-2018-00126	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00126	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Sake- Nyabugogo	Africa	Nyabugogo River	Kigali	Nyarugenge	Kigali	Nyabugogo	Kamenge	1376m	Above 1300	29.9984	-1.9494	WGS84	Dr Eberhard Fischer	Vossia cuspidata	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Vossia
CoEB-UR-REMA-ABC-2018-00127	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00127	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Sake- Nyabugogo	Africa	Nyabugogo River	Kigali	Nyarugenge	Kigali	Nyabugogo	Kamenge	1376m	Above 1300	29.9984	-1.9494	WGS84	Dr Eberhard Fischer	Cyperus papyrus	Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Cyperus
CoEB-UR-REMA-ABC-2018-00128	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00128	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Sake- Nyabugogo	Africa	Nyabugogo River	Kigali	Nyarugenge	Kigali	Nyabugogo	Kamenge	1376m	Above 1300	29.9984	-1.9494	WGS84	Dr Eberhard Fischer	Polygonum pulchrum	Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Polygonum
CoEB-UR-REMA-ABC-2018-00129	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00129	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Sake- Nyabugogo	Africa	Nyabugogo River	Kigali	Nyarugenge	Kigali	Nyabugogo	Kamenge	1376m	Above 1300	29.9984	-1.9494	WGS84	Dr Eberhard Fischer	Paspalidium geminatum	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Paspalidium
CoEB-UR-REMA-ABC-2018-00130	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00130	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Sake- Nyabugogo	Africa	Nyabugogo River	Kigali	Nyarugenge	Kigali	Nyabugogo	Kamenge	1376m	Above 1300	29.9984	-1.9494	WGS84	Dr Eberhard Fischer	Paspalidium geminatum	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Paspalidium
CoEB-UR-REMA-ABC-2018-00131	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00131	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Rweru	Africa	Lake Rweru	Estern Province	Bugesera	Rweru	Batima	agashogonnyo	1327m	Above 1300	30.312071	-2.292512	WGS84	Dr Eberhard Fischer	Aonyx capensis	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Aonyx
CoEB-UR-REMA-ABC-2018-00132	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00132	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Rweru	Africa	Lake Rweru		Bugesera	Rweru	Batima	agashogonnyo	1327m	Above 1300	30.312071	-2.292512	WGS84	Dr Eberhard Fischer	Felis serval	Animalia	Chordata	Mammalia	Carnivora	Felidae	Felis
CoEB-UR-REMA-ABC-2018-00133	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00133	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Rweru	Africa	Lake Rweru		Bugesera	Rweru	Batima	agashogonnyo	1327m	Above 1300	30.312071	-2.292512	WGS84	Dr Eberhard Fischer	Cercopithecus aethiops	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Cercopithecus
CoEB-UR-REMA-ABC-2018-00134	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00134	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Rweru	Africa	Lake Rweru		Bugesera	Rweru	Batima	agashogonnyo	1327m	Above 1300	30.312071	-2.292512	WGS84	Dr Eberhard Fischer	Cercopithecus mitis	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Cercopithecus
CoEB-UR-REMA-ABC-2018-00135	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00135	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Lake Ihema	Africa	Akagera River	Estern Province	Kayonza	Mwiri	Kageyo	Kiyonza	1301m	1200-1500	30.7771	-1.8954	WGS84	Dr Eberhard Fischer	Eichhornia crassipes	Plantae	Tracheophyta	Liliopsida	Commelinales	Pontederiaceae	Eichhornia
CoEB-UR-REMA-ABC-2018-00136	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00136	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Lake Ihema	Africa	Akagera River	Estern Province	Kayonza	Mwiri	Kageyo	Kiyonza	1301m	1200-1500	30.7771	-1.8954	WGS84	Dr Eberhard Fischer	Cyperus papyrus	Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Cyperus
CoEB-UR-REMA-ABC-2018-00137	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00137	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Lake Ihema	Africa	Akagera River	Estern Province	Kayonza	Mwiri	Kageyo	Kiyonza	1288m	1200-1500	30.7979	-1.7592	WGS84	Dr Eberhard Fischer	Balearica regulorum	Animalia	Chordata	Aves	Gruiformes	Gruidae	Balearica
CoEB-UR-REMA-ABC-2018-00138	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00138	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Lake Ihema	Africa	Akagera River	Estern Province	Kayonza	Mwiri	Kageyo	Kiyonza	1288m	1200-1500	30.7979	-1.7592	WGS84	Dr Eberhard Fischer	Falco naumanni	Animalia	Chordata	Aves	Falconiformes	Falconidae	Falco
CoEB-UR-REMA-ABC-2018-00139	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00139	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Lake Ihema	Africa	Akagera River	Estern Province	Kayonza	Mwiri	Kageyo	Kiyonza	1288m	1200-1500	30.7979	-1.7592	WGS84	Dr Eberhard Fischer	Asio capensis	Animalia	Chordata	Aves	Strigiformes	Strigidae	Asio
CoEB-UR-REMA-ABC-2018-00140	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00140	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Lake Ihema	Africa	Akagera River	Estern Province	Kayonza	Mwiri	Kageyo	Kiyonza	1288m	1200-1500	30.7979	-1.7592	WGS84	Dr Eberhard Fischer	Bubo lacteus	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo
CoEB-UR-REMA-ABC-2018-00141	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00141	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Lake Ihema	Africa	Akagera River	Estern Province	Kayonza	Mwiri	Kageyo	Kiyonza	1288m	1200-1500	30.7979	-1.7592	WGS84	Dr Eberhard Fischer	Balaeniceps rex	Animalia	Chordata	Aves	Pelecaniformes	Balaenicipitidae	Balaeniceps
CoEB-UR-REMA-ABC-2018-00142	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00142	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Lake Ihema	Africa	Akagera River	Estern Province	Kayonza	Mwiri	Kageyo	Kiyonza	1288m	1200-1500	30.7979	-1.7592	WGS84	Dr Eberhard Fischer	Anhinga rufa	Animalia	Chordata	Aves	Suliformes	Anhingidae	Anhinga
CoEB-UR-REMA-ABC-2018-00143	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00143	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Lake Ihema	Africa	Akagera River	Estern Province	Kayonza	Mwiri	Kageyo	Kiyonza	1288m	1200-1500	30.7979	-1.7592	WGS84	Dr Eberhard Fischer	Circus macrourus	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Circus
CoEB-UR-REMA-ABC-2018-00144	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00144	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Lake Ihema	Africa	Akagera River	Estern Province	Kayonza	Mwiri	Kageyo	Kiyonza	1288m	1200-1500	30.7979	-1.7592	WGS84	Dr Eberhard Fischer	Francolinus afer	Animalia	Chordata	Aves	Galliformes	Phasianidae	Francolinus
CoEB-UR-REMA-ABC-2018-00145	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00145	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Lake Ihema	Africa	Akagera River	Estern Province	Kayonza	Mwiri	Kageyo	Kiyonza	1288m	1200-1500	30.7979	-1.7592	WGS84	Dr Eberhard Fischer	Aonyx capensis	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Aonyx
CoEB-UR-REMA-ABC-2018-00146	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00146	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Rugezi marshland	Africa	Rusumo River	Northern Province	Burera	Kivuye	Murwa	Rusasa	2122m	Above 1800	29.871	-1.4514	WGS84	Dr Eberhard Fischer	Disa eminii	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Disa
CoEB-UR-REMA-ABC-2018-00147	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00147	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Rugezi marshland	Africa	Rusumo River	Northern Province	Burera	Kivuye	Murwa	Rusasa	2122m	Above 1800	29.871	-1.4514	WGS84	Dr Eberhard Fischer	Disa stairsii	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Disa
CoEB-UR-REMA-ABC-2018-00148	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00148	Biodiversity Inventory Key Wetlands Rwanda – Final Report, Module 2	Vincent Sindikubwabo	2011	7	Rugezi marshland	Africa	Rusumo River	Northern Province	Burera	Kivuye	Murwa	Rusasa	2122m	Above 1800	29.871	-1.4514	WGS84	Dr Eberhard Fischer	Aonyx capensis	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Aonyx
CoEB-UR-REMA-ABC-2018-00149	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00149	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Swamp surrounding	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148209	-2.486046	WGS84	Dr Eberhard Fischer	Carapa grandiflora	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Carapa
CoEB-UR-REMA-ABC-2018-00150	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00150	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Swamp surrounding	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148209	-2.486046	WGS84	Dr Eberhard Fischer	Syzygium guineense ssp.	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Syzygium
CoEB-UR-REMA-ABC-2018-00151	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00151	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Swamp surrounding	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148209	-2.486046	WGS84	Dr Eberhard Fischer	Podocarpus latifolius	Plantae	Tracheophyta	Pinopsida	Pinales	Podocarpaceae	Podocarpus
CoEB-UR-REMA-ABC-2018-00152	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00152	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Swamp surrounding	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148209	-2.486046	WGS84	Dr Eberhard Fischer	Dicranoloma billardieri	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Dicranoloma
CoEB-UR-REMA-ABC-2018-00153	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00153	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Swamp surrounding	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148209	-2.486046	WGS84	Dr Eberhard Fischer	Plicanthus hirtellus	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Plicanthus
CoEB-UR-REMA-ABC-2018-00154	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00154	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Open swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148209	-2.486046	WGS84	Dr Eberhard Fischer	Cyperus latifolius	Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Cyperus
CoEB-UR-REMA-ABC-2018-00155	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00155	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Open swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148209	-2.486046	WGS84	Dr Eberhard Fischer	Cyperus nigricans	Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Cyperus
CoEB-UR-REMA-ABC-2018-00156	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00156	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Open swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148209	-2.486046	WGS84	Dr Eberhard Fischer	Thelypteris confluens	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Thelypteridaceae	Thelypteris
CoEB-UR-REMA-ABC-2018-00157	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00157	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Open swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148209	-2.486046	WGS84	Dr Eberhard Fischer	Lobelia mildbraedii	Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	Lobelia
CoEB-UR-REMA-ABC-2018-00158	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00158	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Towards the swamp forest	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148209	-2.486046	WGS84	Dr Eberhard Fischer	Hymenodictyon floribundum	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Hymenodictyon
CoEB-UR-REMA-ABC-2018-00159	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00159	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Towards the swamp forest	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148209	-2.486046	WGS84	Dr Eberhard Fischer	Syzygium rowlandii	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Syzygium
CoEB-UR-REMA-ABC-2018-00160	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00160	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Edge of swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1949m	Above 1800	29.141111	-2.477222	WGS84	Dr Eberhard Fischer	parvifolium ssp.	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Hydrophyllaceae	parvifolium ssp.
CoEB-UR-REMA-ABC-2018-00161	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00161	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Gisakura	Africa		Southern Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1945m		29.0867	-2.4514	WGS84	Dr Eberhard Fischer	Ancistrorhynchus tenuicaulis	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Ancistrorhynchus
CoEB-UR-REMA-ABC-2018-00162	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00162	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Gisakura	Africa		Southern Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1945m		29.0867	-2.4514	WGS84	Dr Eberhard Fischer	Angraecopsis pusilla	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Angraecopsis
CoEB-UR-REMA-ABC-2018-00163	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00163	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Gisakura	Africa		Southern Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1945m		29.0867	-2.4514	WGS84	Dr Eberhard Fischer	Ardisia kivuensis	Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Ardisia
CoEB-UR-REMA-ABC-2018-00164	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00164	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Gisakura	Africa		Southern Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1945m		29.0867	-2.4514	WGS84	Dr Eberhard Fischer	Begonia pulcherrima	Plantae	Tracheophyta	Magnoliopsida	Cucurbitales	Begoniaceae	Begonia
CoEB-UR-REMA-ABC-2018-00165	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00165	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Gisakura	Africa		Southern Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1945m		29.0867	-2.4514	WGS84	Dr Eberhard Fischer	Beilschmiedia rwandensis	Plantae	Tracheophyta	Magnoliopsida	Laurales	Lauraceae	Beilschmiedia
CoEB-UR-REMA-ABC-2018-00166	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00166	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Gisakura	Africa		Southern Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1945m		29.0867	-2.4514	WGS84	Dr Eberhard Fischer	Blotiella bouxiniana	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dennstaedtiaceae	Blotiella bouxiniana
CoEB-UR-REMA-ABC-2018-00167	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00167	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Gisakura	Africa		Southern Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1945m		29.0867	-2.4514	WGS84	Dr Eberhard Fischer	Bulbophyllum vulcanicum	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Bulbophyllum
CoEB-UR-REMA-ABC-2018-00168	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00168	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	western slop	Africa		Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1943m		29.0867	-2.4514	WGS84	Dr Eberhard Fischer	Chassalia subochreata	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Chassalia
CoEB-UR-REMA-ABC-2018-00169	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00169	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Gisakura	Africa		Southern Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1945m		29.0867	-2.4514	WGS84	Dr Eberhard Fischer	Cynorkis symoensii	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Cynorkis
CoEB-UR-REMA-ABC-2018-00170	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00170	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Around Kamiranzovu near Karamba	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1949m	Above 1800	29.141111	-2.477222	WGS84	Dr Eberhard Fischer	Dorstenia nyungwensis	Plantae	Tracheophyta	Magnoliopsida	Rosales	Moraceae	Dorstenia
CoEB-UR-REMA-ABC-2018-00171	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00171	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Kamiranzovu swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148115	-2.48521	WGS84	Dr Eberhard Fischer	Eggelingia ligulifolia	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Eggelingia
CoEB-UR-REMA-ABC-2018-00172	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00172	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Kamiranzovu swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148115	-2.48521	WGS84	Dr Eberhard Fischer	Harungana montana	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Hypericaceae	Harungana
CoEB-UR-REMA-ABC-2018-00173	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00173	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Kamiranzovu swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148115	-2.48521	WGS84	Dr Eberhard Fischer	Impatiens bequaertii	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens
CoEB-UR-REMA-ABC-2018-00174	English	CoEB-UR-REMA	CoEB-UR-REMA-ABC-2018	HumanObservation	CoEB-UR-REMA-ABC-2018-00174	Biodiversity Inventory Key Wetlands Rwanda – Final Report	Vincent Sindikubwabo	2011	7	Kamiranzovu swamp	Africa	Kamiranzovu River	Western Province	Nyamasheke	Bushekeri	Buvungira	Mujabagiro	1951m	Above 1800	29.148115	-2.48521	WGS84	Dr Eberhard Fischer	Impatiens purpureo-violacea	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens purpureo
