id	institutionCode	collectionCode	basisOfRecord	occurrenceID	catalogNumber	recordedBy	individualCount	year	continent	country	locality	minimumElevationInMeters	maximumElevationInMeters	decimalLatitude	decimalLongitude	scientificName	kingdom	phylum	class	order	family	taxonRank	vernacularName	taxonRemarks
urn:catalog:ARCOS:ECHUYA_2012:129	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:129	129	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2283	2283	-1.259236	29.7986	Pycononotus barbatus	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	PYCNONOTIDAE	species	Common bulbul	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:130	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:130	130	"MARTIN,CLAUDIEN,JEMES,VANANEW"	6	2012	Africa	Uganda	Echuya Forest	2283	2283	-1.259236	29.7986	Estrilda astrild	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	ESTRILDIDAE	species	Common waxbill	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:131	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:131	131	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2283	2283	-1.259236	29.7986	Laniarius poensis	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	MALACONOTIDAE	species	Mountain black boubou	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:132	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:132	132	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2283	2283	-1.259236	29.7986	Estrilda atricapilla	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	ESTRILDIDAE	species	Black-headed Waxbill	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:133	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:133	133	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2280	2280	-1.258667	29.798572	Pogoniulus bilineatus	ANIMALIA	CHORDATA	BIRDS	PICIFORMES	RAMPHASTIDAE	species	Yellow-rumped tinkerbird	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:134	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:134	134	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2280	2280	-1.258667	29.798572	Andropadus latirostris	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	PYCNONOTIDAE	species	Yellow-whiskered greenbul	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:135	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:135	135	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2280	2280	-1.258667	29.798572	Buteo ruffofuscus	ANIMALIA	CHORDATA	BIRDS	ACCIPITRIFORMES	ACCIPITRIDAE	species	Augur buzzard	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:136	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:136	136	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2280	2280	-1.258667	29.798572	Balearica regulorum	ANIMALIA	CHORDATA	BIRDS	GRUIFORMES	GRUIDAE	species	Grey-crowned Crane	Status: Endangered
urn:catalog:ARCOS:ECHUYA_2012:137	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:137	137	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2280	2280	-1.258667	29.798572	Malaconotus dohertyi	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	MALACONOTIDAE	species	Dohety's bushshrike	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:138	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:138	138	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2280	2280	-1.258667	29.798572	Bradypterus cinnamomeus	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	SYLVIIDAE	species	Cinnamon bracken warbler	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:139	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:139	139	"MARTIN,CLAUDIEN,JEMES,VANANEW"	2	2012	Africa	Uganda	Echuya Forest	2278	2278	-1.25976	29.799247	Cisticola chubbi	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Chubb's cisticola	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:140	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:140	140	"MARTIN,CLAUDIEN,JEMES,VANANEW"	2	2012	Africa	Uganda	Echuya Forest	2278	2278	-1.25976	29.799247	Sernus striolatus	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	FRINGILLIDAE	species	Streaky Seedeater	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:141	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:141	141	"MARTIN,CLAUDIEN,JEMES,VANANEW"	4	2012	Africa	Uganda	Echuya Forest	2278	2278	-1.25976	29.799247	Andropadus latirostris	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	PYCNONOTIDAE	species	Yellow-whiskered greenbul	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:142	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:142	142	"MARTIN,CLAUDIEN,JEMES,VANANEW"	6	2012	Africa	Uganda	Echuya Forest	2278	2278	-1.25976	29.799247	Laniarius poensis	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	MALACONOTIDAE	species	Mountain black boubou	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:143	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:143	143	"MARTIN,CLAUDIEN,JEMES,VANANEW"	6	2012	Africa	Uganda	Echuya Forest	2278	2278	-1.25976	29.799247	Hirundo fuligula	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	HIRUNDINIDAE	species	Rock Martin	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:144	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:144	144	"MARTIN,CLAUDIEN,JEMES,VANANEW"	2	2012	Africa	Uganda	Echuya Forest	2278	2278	-1.25976	29.799247	Estrilda astrild	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	ESTRILDIDAE	species	Common waxbill	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:145	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:145	145	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2278	2278	-1.25976	29.799247	Pseudoalcippe abyssinica	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	TIMALIIDAE	species	African Hill Babbler	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:146	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:146	146	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2278	2278	-1.25976	29.799247	Bradypterus cinnamomeus	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	SYLVIIDAE	species	cinnamon bracken warbler	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:147	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:147	147	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2281	2281	-1.261268	29.800074	Turtur tympanistria	ANIMALIA	CHORDATA	BIRDS	COLUMBIFORMES	COLUMBIDAE	species	Tambourine Dove	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:148	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:148	148	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2281	2281	-1.261268	29.800074	Apalis porphyrolaema	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Chestnut-throated Apalis	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:149	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:149	149	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2281	2281	-1.261268	29.800074	Cisticola chubbi	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Chubb's cisticola	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:150	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:150	150	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2281	2281	-1.261268	29.800074	Estrilda atricapilla	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	ESTRILDIDAE	species	Black-headed Waxbill	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:151	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:151	151	"MARTIN,CLAUDIEN,JEMES,VANANEW"	3	2012	Africa	Uganda	Echuya Forest	2281	2281	-1.261268	29.800074	Nectarinia famosa	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	NECTARINIIDAE	species	Malachite Sunbird	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:152	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:152	152	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2281	2281	-1.261268	29.800074	Pogoniulus bilineatus	ANIMALIA	CHORDATA	BIRDS	PICIFORMES	RAMPHASTIDAE	species	Yellow-rumped tinkerbird	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:153	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:153	153	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2281	2281	-1.261268	29.800074	Malaconotus dohertyi	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	MALACONOTIDAE	species	Dohety's bushshrike	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:154	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:154	154	"MARTIN,CLAUDIEN,JEMES,VANANEW"	4	2012	Africa	Uganda	Echuya Forest	2281	2281	-1.262568	29.800848	Pogoniulus bilineatus	ANIMALIA	CHORDATA	BIRDS	PICIFORMES	RAMPHASTIDAE	species	Yellow-rumped tinkerbird	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:155	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:155	155	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2281	2281	-1.262568	29.800848	Bradypterus cinnamomeus	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	SYLVIIDAE	species	cinnamon bracken warbler	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:156	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:156	156	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2281	2281	-1.262568	29.800848	Cisticola chubbi	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Chubb's cisticola	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:157	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:157	157	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2281	2281	-1.262568	29.800848	Apalis ruwenzori	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Collared Apalis	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:158	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:158	158	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2281	2281	-1.262568	29.800848	Malaconotus dohertyi	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	MALACONOTIDAE	species	Dohety's bushshrike	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:159	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:159	159	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2278	2278	-1.262408	29.798729	Pycononotus barbatus	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	PYCNONOTIDAE	species	Common bulbul	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:160	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:160	160	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2278	2278	-1.262408	29.798729	Bradypterus cinnamomeus	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	SYLVIIDAE	species	cinnamon bracken warbler	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:161	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:161	161	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2278	2278	-1.262408	29.798729	Bradypterus graueri	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	SYLVIIDAE	species	Grauer's Rush Warbler	Status: Endangered
urn:catalog:ARCOS:ECHUYA_2012:162	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:162	162	"MARTIN,CLAUDIEN,JEMES,VANANEW"	1	2012	Africa	Uganda	Echuya Forest	2278	2278	-1.262408	29.798729	Cisticola chubbi	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Chubb's cisticola	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:163	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:163	163	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.244716	29.806278	Apalis porphyrolaema	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Chestnut-throated Aplis	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:164	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:164	164	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.244716	29.806278	Malaconotus dohertyi	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	MALACONOTIDAE	species	Dohety's bushshrike	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:165	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:165	165	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.244716	29.806278	Bradypterus cinnamomeus	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	SYLVIIDAE	species	cinnamon bracken warbler	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:166	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:166	166	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.244716	29.806278	Andropadus latirostris	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	PYCNONOTIDAE	species	Yellow-whiskered greenbul	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:167	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:167	167	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.244716	29.806278	Dryoscopus gambensis	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	MALACONOTIDAE	species	Nothern puffback	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:168	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:168	168	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.244716	29.806278	Serinus citrinelloides	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	FRINGILLIDAE	species	African citril	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:169	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:169	169	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.244716	29.806278	Pycononotus barbatus	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	PYCNONOTIDAE	species	Common bulbul	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:170	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:170	170	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.244716	29.806278	Parus fasciiventer	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	PARIDAE	species	Stripe-breasted Tit	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:171	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:171	171	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.244716	29.806278	Saxicola torquata	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	MUSCICAPIDAE	species	Common Stonechat	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:172	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:172	172	"MARTIN,CLAUDIEN,JEMES"	2	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.244716	29.806278	Cisticola chubbi	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Chubb's cisticola	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:173	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:173	173	"MARTIN,CLAUDIEN,JEMES"	2	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.244716	29.806278	Batis diops	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	PLATYSTEIRIDAE	species	Ruwenzori Batis	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:174	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:174	174	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.244716	29.806278	Cuculus solitarius	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CUCULIDAE	species	Red-chested Cuckoo	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:175	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:175	175	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.244716	29.806278	Pogoniulus bilineatus	ANIMALIA	CHORDATA	BIRDS	PICIFORMES	RAMPHASTIDAE	species	Yellow-rumped tinkerbird	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:176	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:176	176	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.244716	29.806278	Musciacapa adusta	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	MUSCICAPIDAE	species	African Dusky Flycatcher	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:177	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:177	177	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.244716	29.806278	Phylloscopus laetus	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	SYLVIIDAE	species	Red-faced woodland warbler	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:178	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:178	178	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.243534	29.804778	Pogonocichla stellata	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	MUSCICAPIDAE	species	White-starred Forest Robin	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:179	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:179	179	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.243534	29.804778	Pogoniulus bilineatus	ANIMALIA	CHORDATA	BIRDS	PICIFORMES	RAMPHASTIDAE	species	Yellow-rumped tinkerbird	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:180	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:180	180	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.243534	29.804778	Bradypterus cinnamomeus	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	SYLVIIDAE	species	cinnamon bracken warbler	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:181	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:181	181	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.243534	29.804778	Andropadus latirostris	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	PYCNONOTIDAE	species	Yellow-whiskered greenbul	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:182	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:182	182	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.243534	29.804778	Apalis porphyrolaema	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Chestnut-throated Aplis	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:183	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:183	183	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.243534	29.804778	Prinia bairdii	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Banded prinia	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:184	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:184	184	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.243534	29.804778	Corvus albicollis	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CORVIDAE	species	White-necked raven	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:185	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:185	185	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.243534	29.804778	Turdus olivaceus	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	TURDIDAE	species	Olive thrush	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:186	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:186	186	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.243534	29.804778	Apalis personata	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Mountan-masked Apalis	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:187	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:187	187	"MARTIN,CLAUDIEN,JEMES"	2	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.243534	29.804778	Cisticola chubbi	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Chubb's cisticola	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:188	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:188	188	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.243534	29.804778	Andropadus nigriceps	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	PYCNONOTIDAE	species	Mountain Greenbull	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:189	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:189	189	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.243534	29.804778	Zosterops senegalensis	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	ZOSTEROPIDAE	species	yellow white eye	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:190	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:190	190	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.243534	29.804778	Cercococcyx montanus	ANIMALIA	CHORDATA	BIRDS	CUCULIFORMES	CUCULIDAE	species	Barred Long-tailed Cuckoo	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:191	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:191	191	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2505	2505	-1.243534	29.804778	Apalis ruwenzori	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Collared Apalis	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:192	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:192	192	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2496	2496	-1.244213	29.802947	Pogoniulus bilineatus	ANIMALIA	CHORDATA	BIRDS	PICIFORMES	RAMPHASTIDAE	species	Yellow-rumped tinkerbird	Status: Least Concern
