id	basisOfRecord	occurrenceID	occurrenceRemarks	recordedBy	individualCount	lifeStage	eventID	year	month	day	verbatimEventDate	identifiedBy	scientificName	phylum	class	order	family	vernacularName
5	HumanObservation	ARCOS_JRS_WETLANDS_269	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	2		5	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Hirundo daurica				Hirundinidae	Red-rumped Swallow
5	HumanObservation	ARCOS_JRS_WETLANDS_270	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		5	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Corythaixoides personatus				Musophagidae	Bare-faced Go-away-bird
5	HumanObservation	ARCOS_JRS_WETLANDS_271	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		5	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Ceryle rudis				Alcedinidae	Pied kingfisher
5	HumanObservation	ARCOS_JRS_WETLANDS_272	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		5	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Lanius excubitoroides				Laniidae	Grey-backed Fiscal
5	HumanObservation	ARCOS_JRS_WETLANDS_273	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	2		5	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Motacilla aguimp				Motacillidae	African Pied Wagtail
5	HumanObservation	ARCOS_JRS_WETLANDS_274	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	2		5	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Streptolia capicola				Columbidae	Ring-necked Dove
5	HumanObservation	ARCOS_JRS_WETLANDS_275	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	4		5	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Cecropis abyssinica				Hirundinidae	Lesser Striped Swallow
5	HumanObservation	ARCOS_JRS_WETLANDS_276	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		5	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Ardea melanocephala				Ardeidae	Black-headed Heron
5	HumanObservation	ARCOS_JRS_WETLANDS_277	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	2		5	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Psalidoprocne holomelas				Hirundinidae	Black Sawwing
6	HumanObservation	ARCOS_JRS_WETLANDS_278		KUBWIMANA Jean Paul, UMURUNGI Yvette			6	2019	6	15	2019-06-15	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Eurema sp			Lepidoptera	Pieridae	
6	HumanObservation	ARCOS_JRS_WETLANDS_279		KUBWIMANA Jean Paul, UMURUNGI Yvette			6	2019	6	15	2019-06-15	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Bicyclus spp			Lepidoptera	Nymphalidae	
6	HumanObservation	ARCOS_JRS_WETLANDS_280		KUBWIMANA Jean Paul, UMURUNGI Yvette			6	2019	6	15	2019-06-15	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Danaus chrispus			Lepidoptera	Nymphalidae	
6	HumanObservation	ARCOS_JRS_WETLANDS_281		KUBWIMANA Jean Paul, UMURUNGI Yvette			6	2019	6	15	2019-06-15	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Mylotris sp			Lepidoptera	Pieridae	
6	HumanObservation	ARCOS_JRS_WETLANDS_282		KUBWIMANA Jean Paul, UMURUNGI Yvette			6	2019	6	15	2019-06-15	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Papilio sp			Lepidoptera	Papilionidae	
6	HumanObservation	ARCOS_JRS_WETLANDS_283	Highly tolerant to pollution	KUBWIMANA Jean Paul, UMURUNGI Yvette			6	2019	6	15	2019-06-15	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Enithares  sp	Arthropoda	Insecta	Hemiptera	Notonectidae	Back Swimmers
6	HumanObservation	ARCOS_JRS_WETLANDS_284	Highly tolerant to pollution	KUBWIMANA Jean Paul, UMURUNGI Yvette			6	2019	6	15	2019-06-15	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Lethocerus sp	Arthropoda	Insecta	Hemiptera	Belostomatidae	Giant water bag
6	HumanObservation	ARCOS_JRS_WETLANDS_285	Highly tolerant to pollution	KUBWIMANA Jean Paul, UMURUNGI Yvette			6	2019	6	15	2019-06-15	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Cybister  sp	Arthropoda	Insecta	Coleoptera	Dytiscidae	Predacious diving beetles
6	HumanObservation	ARCOS_JRS_WETLANDS_286		KUBWIMANA Jean Paul, UMURUNGI Yvette			6	2019	6	15	2019-06-15	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Brachythemis leucosticta			Odonata	Libellulidae	
6	HumanObservation	ARCOS_JRS_WETLANDS_287		Narcisse Uwitonze		flowering	6	2019	6	15	2019-06-15	Narcisse Uwitonze	Cyperus latifolius				Cyperaceae	
6	HumanObservation	ARCOS_JRS_WETLANDS_288		Narcisse Uwitonze		flowering	6	2019	6	15	2019-06-15	Narcisse Uwitonze	Cyperus papyrus				Cyperaceae	
6	HumanObservation	ARCOS_JRS_WETLANDS_289		Narcisse Uwitonze		non-flowering	6	2019	6	15	2019-06-15	Narcisse Uwitonze	Phoenix reclinata				Arecaceae	
6	HumanObservation	ARCOS_JRS_WETLANDS_290		Narcisse Uwitonze		flowering	6	2019	6	15	2019-06-15	Narcisse Uwitonze	Selaginella sp				Selaginellaceae	
6	HumanObservation	ARCOS_JRS_WETLANDS_291		Narcisse Uwitonze		non-flowering	6	2019	6	15	2019-06-15	Narcisse Uwitonze	Kyllinga stenophylla				Cyperaceae	
6	HumanObservation	ARCOS_JRS_WETLANDS_292		Narcisse Uwitonze		flowering	6	2019	6	15	2019-06-15	Narcisse Uwitonze	Mimosa pigra				Fabaceae	
6	HumanObservation	ARCOS_JRS_WETLANDS_293		Narcisse Uwitonze		flowering	6	2019	6	15	2019-06-15	Narcisse Uwitonze	Eichornia crassipes				Pontederiaceae	
6	HumanObservation	ARCOS_JRS_WETLANDS_294		Narcisse Uwitonze		non-flowering	6	2019	6	15	2019-06-15	Narcisse Uwitonze	Leonitis neputifolia				Lamiaceae	
6	HumanObservation	ARCOS_JRS_WETLANDS_295		Narcisse Uwitonze		non-flowering	6	2019	6	15	2019-06-15	Narcisse Uwitonze	Digitaria sp				Fabaceae	
6	HumanObservation	ARCOS_JRS_WETLANDS_296		Narcisse Uwitonze		non-flowering	6	2019	6	15	2019-06-15	Narcisse Uwitonze	Juncus oxycarpus				Juncaceae	
6	HumanObservation	ARCOS_JRS_WETLANDS_297		Narcisse Uwitonze		non-flowering	6	2019	6	15	2019-06-15	Narcisse Uwitonze	Polygonum senegalens				Polygonaceae	
6	HumanObservation	ARCOS_JRS_WETLANDS_298		Narcisse Uwitonze		non-flowering	6	2019	6	15	2019-06-15	Narcisse Uwitonze	Ficus cycomorus				Moraceae	
6	HumanObservation	ARCOS_JRS_WETLANDS_299		Narcisse Uwitonze		flowering	6	2019	6	15	2019-06-15	Narcisse Uwitonze	Laggera alata				Asteraceae	
6	HumanObservation	ARCOS_JRS_WETLANDS_300		Narcisse Uwitonze		flowering	6	2019	6	15	2019-06-15	Narcisse Uwitonze	Hygrophila auriculata				Acantaceae	
7	HumanObservation	ARCOS_JRS_WETLANDS_301	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Claudien Nsabagani, Martin Sindikubwabo	1		7	2019	6	15	15/6/2019	sam Kanyamibwa , Claudien Nsabagani, Martin Sindikubwabo	Hirundo daurica				Hirundinidae	Red-rumped Swallow
7	HumanObservation	ARCOS_JRS_WETLANDS_302	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Claudien Nsabagani, Martin Sindikubwabo	1		7	2019	6	15	15/6/2019	sam Kanyamibwa , Claudien Nsabagani, Martin Sindikubwabo	Terathopius ecaudatus				Accipitridae	Bateleur
7	HumanObservation	ARCOS_JRS_WETLANDS_303	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Claudien Nsabagani, Martin Sindikubwabo	1		7	2019	6	15	15/6/2019	sam Kanyamibwa , Claudien Nsabagani, Martin Sindikubwabo	Haliaeetus vocifer				Accipitridae	African Fish Eagle
7	HumanObservation	ARCOS_JRS_WETLANDS_304	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Claudien Nsabagani, Martin Sindikubwabo	1		7	2019	6	15	15/6/2019	sam Kanyamibwa , Claudien Nsabagani, Martin Sindikubwabo	Streptolia capicola				Columbidae	Ring-necked Dove
7	HumanObservation	ARCOS_JRS_WETLANDS_305	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Claudien Nsabagani, Martin Sindikubwabo	1		7	2019	6	15	15/6/2019	sam Kanyamibwa , Claudien Nsabagani, Martin Sindikubwabo	Turtur afer				Columbidae	Blue-spotted Wood Dove
8	HumanObservation	ARCOS_JRS_WETLANDS_306	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	2		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Motacilla aguimp				Motacillidae	African Pied Wagtail
8	HumanObservation	ARCOS_JRS_WETLANDS_307	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Centropus monachus				Cuculidae	Blue-headed Coucal
8	HumanObservation	ARCOS_JRS_WETLANDS_308	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Laniarius erythrogaster				Malaconotidae	Black-headed Gonolek
8	HumanObservation	ARCOS_JRS_WETLANDS_309	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Saxicola torquata				Muscapidae	African Stonechat
8	HumanObservation	ARCOS_JRS_WETLANDS_310	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Cisticola galactotes				Cisticolidae	Winding Cisticola
8	HumanObservation	ARCOS_JRS_WETLANDS_311	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Scopus umbretta				Scopidae	Hamerkop
8	HumanObservation	ARCOS_JRS_WETLANDS_312	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Muscicapa aquatica				Muscicapidae	Swamp flycatcher
8	HumanObservation	ARCOS_JRS_WETLANDS_313	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Prinia subflava				Cisticolidae	Tawny-Flanked Prinia
8	HumanObservation	ARCOS_JRS_WETLANDS_314	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Actophilornis africanus				Jacanidae	African Jacana
8	HumanObservation	ARCOS_JRS_WETLANDS_315	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Corvus albus				Corvidae	Pied Crow
8	HumanObservation	ARCOS_JRS_WETLANDS_316	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	2		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Eminia lepida				Sylvidae	Grey capped Warbler
8	HumanObservation	ARCOS_JRS_WETLANDS_317	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Gallinula angulata				Rallidae	Lesser Moorhen
8	HumanObservation	ARCOS_JRS_WETLANDS_318	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Ploceus melanogaster				Ploceidae	Black-headed Weaver
8	HumanObservation	ARCOS_JRS_WETLANDS_319	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	2		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Halcyon leucocephala				Alcedinidae	Malachite kingfisher
8	HumanObservation	ARCOS_JRS_WETLANDS_320	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	3		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Ploceus pelzelni				Ploceidae	Slender-billed Weaver
8	HumanObservation	ARCOS_JRS_WETLANDS_321	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	4		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Euplectes axillaris				Ploceidae	Fan-tailed Widowbird
8	HumanObservation	ARCOS_JRS_WETLANDS_322	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Egretta garzetta				Ardeidae	Little Egret
8	HumanObservation	ARCOS_JRS_WETLANDS_323	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	2		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Milvus aegyptius				Accipitridae	Yellow-billed Kite
8	HumanObservation	ARCOS_JRS_WETLANDS_324	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	6		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Lagonosticta senegala				Estrildidae	Red-billed Fireficnh
8	HumanObservation	ARCOS_JRS_WETLANDS_325	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	2		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Bubulcus ibis				Ardeidae	Cattle Egret
8	HumanObservation	ARCOS_JRS_WETLANDS_326	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	15		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Ploceus melanocephalus				Ploceidae	Yellow-backed Weaver
8	HumanObservation	ARCOS_JRS_WETLANDS_327	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Passer griseus				Passeridae	Northern Gray-headed Sparrow
8	HumanObservation	ARCOS_JRS_WETLANDS_328	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Mesophoyx intermedia				Ardeidae	Intermediate Egret
8	HumanObservation	ARCOS_JRS_WETLANDS_329	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Amaurornis flavirostris				Rallidae	Black crake
8	HumanObservation	ARCOS_JRS_WETLANDS_330	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Anas undulata				Anatidae	Yellow Billed Duck
8	HumanObservation	ARCOS_JRS_WETLANDS_331	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Halcyon senegalensis				Alcedinidae	Woodland Kingfisher
8	HumanObservation	ARCOS_JRS_WETLANDS_332	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	2		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Bostrychia hagedash				Threskiornithidae	Hadada Ibis
8	HumanObservation	ARCOS_JRS_WETLANDS_333	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	12		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Ploceus baglafecht				Ploceidae	Baglafecht Weaver
8	HumanObservation	ARCOS_JRS_WETLANDS_334	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Vanellus crassirostris				Charadriidae	Long-toed Lapwing
8	HumanObservation	ARCOS_JRS_WETLANDS_335	Vulnarable on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2020	6	9	9/6/2020	sam Kanyamibwa , Martin Sindikubwabo	Chloropeta gracilirostris				Acrocephalidae	Papyrus yellow warbler
8	HumanObservation	ARCOS_JRS_WETLANDS_336	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa , Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa , Martin Sindikubwabo	Cossypha heuglini				Turdidae	White-browed Robin-Chat
8	HumanObservation	ARCOS_JRS_WETLANDS_337	Vulnarable on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		8	2019	6	8	8/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Balearica regulorum				Gruidae	Grey Crowned Crane
9	HumanObservation	ARCOS_JRS_WETLANDS_338		Narcisse Uwitonze		non-flowering	9	2019	6	8	2019-06-08	Narcisse Uwitonze	Typha latifolius				Cyperaceae	
9	HumanObservation	ARCOS_JRS_WETLANDS_339		Narcisse Uwitonze		flowering	9	2019	6	8	2019-06-08	Narcisse Uwitonze	Calliandra calothyrsus				Fabaceae	
9	HumanObservation	ARCOS_JRS_WETLANDS_340		Narcisse Uwitonze		non-flowering	9	2019	6	8	2019-06-08	Narcisse Uwitonze	Ficus sp				Moraceae	
9	HumanObservation	ARCOS_JRS_WETLANDS_341		Narcisse Uwitonze		non-flowering	9	2019	6	8	2019-06-08	Narcisse Uwitonze	Tephrosia vogeli				Fabaceae	
10	HumanObservation	ARCOS_JRS_WETLANDS_342		KUBWIMANA Jean Paul, UMURUNGI Yvette			10	2019	6	6	2019-06-06	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Bicyclus spp			Lepidoptera	Nymphalidae	
10	HumanObservation	ARCOS_JRS_WETLANDS_343		KUBWIMANA Jean Paul, UMURUNGI Yvette			10	2019	6	6	2019-06-06	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Catopsilia florella			Lepidoptera	Pieridae	
10	HumanObservation	ARCOS_JRS_WETLANDS_344		KUBWIMANA Jean Paul, UMURUNGI Yvette			10	2019	6	6	2019-06-06	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Junonia sophia			Lepidoptera	Nymphalidae	
10	HumanObservation	ARCOS_JRS_WETLANDS_345	Highly tolerant to pollution	KUBWIMANA Jean Paul, UMURUNGI Yvette			10	2019	6	6	2019-06-06	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Hydrophilus  sp	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Water scavenger beetle
10	HumanObservation	ARCOS_JRS_WETLANDS_346	Highly tolerant to pollution	KUBWIMANA Jean Paul, UMURUNGI Yvette			10	2019	6	6	2019-06-06	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Cybister  sp	Arthropoda	Insecta	Coleoptera	Dytiscidae	Predacious diving beetles
10	HumanObservation	ARCOS_JRS_WETLANDS_347		KUBWIMANA Jean Paul, UMURUNGI Yvette			10	2019	6	6	2019-06-06	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Africallagma Pseudelongatum			Odonata	Coenagrionidae	
10	HumanObservation	ARCOS_JRS_WETLANDS_348		KUBWIMANA Jean Paul, UMURUNGI Yvette			10	2019	6	6	2019-06-06	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Brachythemis leucosticta			Odonata	Libellulidae	
10	HumanObservation	ARCOS_JRS_WETLANDS_349		Narcisse Uwitonze		non-flowering	10	2019	6	6	2019-06-06	Narcisse Uwitonze	Cyperus papyrus				Cyperaceae	
10	HumanObservation	ARCOS_JRS_WETLANDS_350		Narcisse Uwitonze		non-flowering	10	2019	6	6	2019-06-06	Narcisse Uwitonze	Cyperus latifolius				Cyperaceae	
10	HumanObservation	ARCOS_JRS_WETLANDS_351		Narcisse Uwitonze		non-flowering	10	2019	6	6	2019-06-06	Narcisse Uwitonze	Polygonum senegalens				Polygonaceae	
10	HumanObservation	ARCOS_JRS_WETLANDS_352		Narcisse Uwitonze		flowering	10	2019	6	6	2019-06-06	Narcisse Uwitonze	Leonitis neputifolia				Lamiaceae	
10	HumanObservation	ARCOS_JRS_WETLANDS_353		Narcisse Uwitonze		non-flowering	10	2019	6	6	2019-06-06	Narcisse Uwitonze	Crassocephalum vitellinum				Asteraceae	
10	HumanObservation	ARCOS_JRS_WETLANDS_354		Narcisse Uwitonze		flowering	10	2019	6	6	2019-06-06	Narcisse Uwitonze	Senna occidentalis				Fabaceae	
10	HumanObservation	ARCOS_JRS_WETLANDS_355		Narcisse Uwitonze		non-flowering	10	2019	6	6	2019-06-06	Narcisse Uwitonze	Plantago palmata				Plantaginaceae	
10	HumanObservation	ARCOS_JRS_WETLANDS_356		Narcisse Uwitonze		non-flowering	10	2019	6	6	2019-06-06	Narcisse Uwitonze	Juncus oxycarpus				Juncaceae	
10	HumanObservation	ARCOS_JRS_WETLANDS_357		Narcisse Uwitonze		flowering	10	2019	6	6	2019-06-06	Narcisse Uwitonze	Achyranthes aspera				Amarantaceae	
10	HumanObservation	ARCOS_JRS_WETLANDS_358		Narcisse Uwitonze		non-flowering	10	2019	6	6	2019-06-06	Narcisse Uwitonze	Isachne mauritiana				Poaceae	
10	HumanObservation	ARCOS_JRS_WETLANDS_359		Narcisse Uwitonze		flowering	10	2019	6	6	2019-06-06	Narcisse Uwitonze	Bothriocline rwandensis				Asteraceae	
10	HumanObservation	ARCOS_JRS_WETLANDS_360		Narcisse Uwitonze		non-flowering	10	2019	6	6	2019-06-06	Narcisse Uwitonze	Thelypteris confluens				Thelypteridaceae	
10	HumanObservation	ARCOS_JRS_WETLANDS_361	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	Sam Kanyamibwa , Martin Sindikubwabo	1		10	2019	6	6	6/6/2019	Sam Kanyamibwa , Martin Sindikubwabo	Scopus umbretta				Scopidae	Hamerkop
10	HumanObservation	ARCOS_JRS_WETLANDS_362	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	Sam Kanyamibwa , Martin Sindikubwabo	4		10	2019	6	6	6/6/2019	Sam Kanyamibwa , Martin Sindikubwabo	Vanellus senegallus				Charadriidae	Wattled Lapwing
10	HumanObservation	ARCOS_JRS_WETLANDS_363	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	Sam Kanyamibwa , Martin Sindikubwabo	2		10	2019	6	6	6/6/2019	Sam Kanyamibwa , Martin Sindikubwabo	Ceryle rudis				Alcedinidae	Pied kingfisher
10	HumanObservation	ARCOS_JRS_WETLANDS_364	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	Sam Kanyamibwa , Martin Sindikubwabo	1		10	2019	6	6	6/6/2019	Sam Kanyamibwa , Martin Sindikubwabo	Lamprotornis purpuropterus				Sturnidae	Ruppel’s long tilled Starling
10	HumanObservation	ARCOS_JRS_WETLANDS_365	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	Sam Kanyamibwa , Martin Sindikubwabo	1		10	2019	6	6	6/6/2019	Sam Kanyamibwa , Martin Sindikubwabo	Ardea melanocephala				Ardeidae	Black-headed Heron
10	HumanObservation	ARCOS_JRS_WETLANDS_366	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	Sam Kanyamibwa , Martin Sindikubwabo	6		10	2019	6	6	6/6/2019	Sam Kanyamibwa , Martin Sindikubwabo	Threskiornis aethiopica				Threskiornithidae	Sacred ibis
10	HumanObservation	ARCOS_JRS_WETLANDS_367	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	Sam Kanyamibwa , Martin Sindikubwabo	1		10	2019	6	6	6/6/2019	Sam Kanyamibwa , Martin Sindikubwabo	Dendrocygna viduata				Anatidae	White-faced Whistling-Duck
10	HumanObservation	ARCOS_JRS_WETLANDS_368	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	Sam Kanyamibwa , Martin Sindikubwabo	1		10	2019	6	6	6/6/2019	Sam Kanyamibwa , Martin Sindikubwabo	Actophilornis africanus				Jacanidae	African Jacana
10	HumanObservation	ARCOS_JRS_WETLANDS_369	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	Sam Kanyamibwa , Martin Sindikubwabo	2		10	2019	6	6	6/6/2019	Sam Kanyamibwa , Martin Sindikubwabo	Vanellus crassirostris				Charadriidae	Long-toed Lapwing
10	HumanObservation	ARCOS_JRS_WETLANDS_370	Vulnarable on the IUCN Red list, Not Endemic to the Albertine Rift Region	Sam Kanyamibwa , Martin Sindikubwabo	4		10	2019	6	6	6/6/2019	Sam Kanyamibwa , Martin Sindikubwabo	Balearica regulorum				Gruidae	Grey Crowned Crane
10	HumanObservation	ARCOS_JRS_WETLANDS_371	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	Sam Kanyamibwa , Martin Sindikubwabo	1		10	2019	6	6	6/6/2019	Sam Kanyamibwa , Martin Sindikubwabo	Muscicapa aquatica				Muscicapidae	Swamp flycatcher
10	HumanObservation	ARCOS_JRS_WETLANDS_372	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	Sam Kanyamibwa , Martin Sindikubwabo	3		10	2019	6	6	6/6/2019	Sam Kanyamibwa , Martin Sindikubwabo	Bubulcus ibis				Ardeidae	Cattle Egret
